ID,Name,Sex,Age,Height,Weight,Team,Year,Event,Medal
10396,Ragnvald Marinus (-Reginald)  Berg,M,24,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
10408,Monica Roberta Bergamelli,F,16,5,97,Italy,2000,Gymnastics Women's Individual All-Around,NA
10443,Georges Hubert Albert Berger,M,22,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
10451,Janine Berger,F,16,5.3,115,Germany,2012,Gymnastics Women's Team All-Around,NA
10483,Evy Margareta Berggren (-Westerberg),F,18,NA,NA,Sweden,1952,Gymnastics Women's Individual All-Around,NA
10584,Berhouzouq,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
10608,Jzsef Berkes (Bittenbinder-Szendrey),M,21,NA,NA,Hungary,1912,Gymnastics Men's Team All-Around,Silver
10614,Krisztin Berki,M,27,5.8,154,Hungary,2012,Gymnastics Men's Pommelled Horse,Gold
10688,Jos Bernard,M,24,NA,NA,Luxembourg,1948,Gymnastics Men's Individual All-Around,NA
10752,Bernillon,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
10801,Glenn Herbert Berry,M,23,NA,NA,United States,1928,Gymnastics Men's Individual All-Around,NA
10862,Carl Adolf Hjalmar Bertilsson,M,18,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
10863,Per Daniel Bertilsson,M,19,NA,NA,Sweden,1912,"Gymnastics Men's Team All-Around, Swedish System",Gold
10875,Rodrigo Bertinotti,M,19,NA,NA,Pistoja/Firenze,1906,Gymnastics Men's Team All-Around,Bronze
10918,Fernando Bertrand Garca-Taheo,M,21,5.6,148,Spain,1976,Gymnastics Men's Individual All-Around,NA
10939,William Berwald,M,29,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
11075,Bettremieux,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
11076,Albert Edward Betts,M,24,NA,NA,Great Britain,1912,Gymnastics Men's Team All-Around,Bronze
11106,Brinn John Bevan,M,19,5.4,137,Great Britain,2016,Gymnastics Men's Individual All-Around,NA
11132,Emil Beyer,M,27,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
11135,Hans Anton Beyer,M,22,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
11174,Filipe Ruben Mendona Bezugo,M,23,5.4,134,Portugal,2004,Gymnastics Men's Individual All-Around,NA
11195,Mohini Bhardwaj (-Barry),F,25,4.8,95,United States,2004,Gymnastics Women's Individual All-Around,NA
11207,Stephen Raj Bhavsar,M,27,5.5,119,United States,2008,Gymnastics Men's Individual All-Around,NA
11216,Bandu Bhosle,M,19,NA,NA,India,1964,Gymnastics Men's Individual All-Around,NA
11223,Bi Wenjing,F,14,4.7,77,China,1996,Gymnastics Women's Individual All-Around,NA
11233,Adriana Biagiotti,F,21,5.2,112,Italy,1968,Gymnastics Women's Individual All-Around,NA
11260,Pietro Bianchi,M,29,NA,NA,Italy,1912,Gymnastics Men's Individual All-Around,NA
11261,Renata Bianchi,F,22,NA,NA,Italy,1948,Gymnastics Women's Team All-Around,NA
11356,Andrea Bieger,F,16,5.2,104,West Germany,1976,Gymnastics Women's Individual All-Around,NA
11419,Michel Biet,M,24,NA,NA,Netherlands,1908,Gymnastics Men's Individual All-Around,NA
11452,Daria Eva Bijak,F,22,5.2,123,Germany,2008,Gymnastics Women's Individual All-Around,NA
11488,"Pamela Jean ""Pam"" Bileck (-Flat)",F,15,5,95,United States,1984,Gymnastics Women's Individual All-Around,NA
11495,Simone Arianne Biles,F,19,4.7,104,United States,2016,Gymnastics Women's Individual All-Around,Gold
11506,Mirjana Bili (-Vukas),F,24,5.2,115,Yugoslavia,1960,Gymnastics Women's Individual All-Around,NA
11519,Uwe Billerbeck,M,26,5.5,134,Germany,1996,Gymnastics Men's Individual All-Around,NA
11547,Dmitry Vladimirovich Bilozerchev,M,21,5.5,154,Soviet Union,1988,Gymnastics Men's Individual All-Around,Bronze
11554,Jaroslav Bm,M,25,5.6,143,Czechoslovakia,1956,Gymnastics Men's Individual All-Around,NA
11558,Clara Bimbocci,F,17,NA,NA,Italy,1936,Gymnastics Women's Team All-Around,NA
11645,Carl Fabian Birck,M,26,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
11659,Halvor Birch,M,21,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
11688,Johannes Birk,M,26,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Swedish System",Silver
11718,Werner Birnbaum,M,20,5.3,130,Australia,1984,Gymnastics Men's Individual All-Around,NA
11730,Helga Brsan,F,24,NA,NA,Romania,1952,Gymnastics Women's Individual All-Around,NA
11749,Stefani Bisbikou,F,16,4.9,97,Greece,2004,Gymnastics Women's Individual All-Around,NA
11791,Richard Alfred Bishop,M,21,NA,NA,United States,1932,Gymnastics Men's Rings,NA
11817,"John Frederick Bissinger, Jr.",M,25,5.9,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
11867,Dallas Denver Bixler,M,22,NA,NA,United States,1932,Gymnastics Men's Horizontal Bar,Gold
11957,Alfred Hartman Bjrnson,M,23,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
11959,Jrgen Bjrnstad,M,26,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
11978,"Elsabeth ""Ellie"" Black",F,16,5.1,123,Canada,2012,Gymnastics Women's Team All-Around,NA
11999,Brian Reginald Blackburn,M,NA,NA,NA,Australia,1956,Gymnastics Men's Individual All-Around,NA
12037,Maya Blagoeva (-Mitova),F,16,5,93,Bulgaria,1972,Gymnastics Women's Individual All-Around,NA
12072,Doris Enid Blake,F,24,NA,NA,Great Britain,1936,Gymnastics Women's Team All-Around,NA
12103,Blanchard,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
12142,Suzette Blanco Saiz,F,20,5,110,Cuba,1968,Gymnastics Women's Individual All-Around,NA
12154,Leszek Robert Blanik,M,23,5.3,141,Poland,2000,Gymnastics Men's Individual All-Around,NA
12208,Walter Conrad Blattmann,M,32,NA,NA,United States,1952,Gymnastics Men's Individual All-Around,NA
12292,Vincenzo Blo,M,20,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
12321,Reinier Jan Cornelis Blom,M,41,NA,NA,Netherlands,1908,Gymnastics Men's Individual All-Around,NA
12327,Vanja Hedvig Desideria Blomberg (-Webjrn),F,23,NA,NA,Sweden,1952,Gymnastics Women's Individual All-Around,NA
12397,Joaqun Blume Carreras,M,19,NA,NA,Spain,1952,Gymnastics Men's Individual All-Around,NA
12479,Lorne Bobkin,M,22,5.8,150,Canada,1988,Gymnastics Men's Individual All-Around,NA
12481,Hana Bobkov (-Vlilov),F,23,NA,NA,Czechoslovakia,1952,Gymnastics Women's Individual All-Around,NA
12485,Loredana Boboc,F,16,4.6,71,Romania,2000,Gymnastics Women's Individual All-Around,NA
12522,Nina Antonivna Bocharova,F,27,NA,NA,Soviet Union,1952,Gymnastics Women's Individual All-Around,Silver
12544,Josef Bochnek,M,24,NA,NA,Czechoslovakia,1920,Gymnastics Men's Team All-Around,NA
12563,Conrad Helmut Fritz Bcker,M,25,NA,NA,Germany,1896,Gymnastics Men's Horse Vault,NA
12569,Frantiek Boko,M,27,5.4,130,Czechoslovakia,1968,Gymnastics Men's Individual All-Around,NA
12575,Dorina Bczg,F,16,5.2,106,Hungary,2008,Gymnastics Women's Individual All-Around,NA
12578,Asbjrn Bodahl,M,24,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
12636,Andrea Bod-Molnr,F,17,NA,NA,Hungary,1952,Gymnastics Women's Individual All-Around,NA
12660,Otto Boehnke,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
12678,Henri Louis Borio,M,20,5.6,152,France,1972,Gymnastics Men's Individual All-Around,NA
12716,Lon Albert Bogart,M,19,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
12762,Svetlana Leonidovna Boginskaya,F,15,5.2,97,Soviet Union,1988,Gymnastics Women's Individual All-Around,Bronze
12785,Erika Bogovic (-Streb),F,26,5.4,123,Austria,1960,Gymnastics Women's Individual All-Around,NA
12825,Kerstin Maria Bohman (Rylander-),F,33,NA,NA,Sweden,1948,Gymnastics Women's Team All-Around,NA
12834,Herman Bohne,M,17,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
12840,Yevhen Vasylovych Bohonosiuk,M,22,5.6,150,Ukraine,2004,Gymnastics Men's Individual All-Around,NA
12848,Karl Bohusch,M,32,NA,NA,Austria,1948,Gymnastics Men's Individual All-Around,NA
12865,douard Boislv,M,NA,NA,NA,France,1908,Gymnastics Men's Individual All-Around,NA
12939,Karin Boldemann,F,19,5.2,115,Germany,1960,Gymnastics Women's Individual All-Around,NA
12990,"Monica Johanna Petronella ""Monique"" Bolleboom",F,13,5.3,106,Netherlands,1976,Gymnastics Women's Individual All-Around,NA
12996,Bollet,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
13027,Jan Bolt,M,32,NA,NA,Netherlands,1908,Gymnastics Men's Team All-Around,NA
13036,Stjepan Boltiar,M,34,NA,NA,Yugoslavia,1948,Gymnastics Men's Individual All-Around,NA
13082,Fabio Bonacina,M,28,NA,NA,Italy,1952,Gymnastics Men's Individual All-Around,NA
13104,Giovanni Bonati,M,19,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
13108,Fernando Bonatti,M,25,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
13119,Graham Francis Bond,M,19,5.8,161,Australia,1956,Gymnastics Men's Individual All-Around,NA
13128,Aleksey Petrovich Bondarenko,M,22,5.2,128,Russia,2000,Gymnastics Men's Individual All-Around,NA
13203,Guido Boni,M,20,NA,NA,Italy,1912,Gymnastics Men's Individual All-Around,NA
13266,Robert Bonney,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
13275,Omero Bonoli,M,22,5.5,NA,Italy,1932,Gymnastics Men's Pommelled Horse,Silver
13280,Georgia Bonora,F,18,5.2,108,Australia,2008,Gymnastics Women's Individual All-Around,NA
13282,Csar D. Bonoris,M,20,NA,NA,Argentina,1948,Gymnastics Men's Individual All-Around,NA
13288,William Alfred Bonsall,M,24,NA,NA,United States,1948,Gymnastics Men's Individual All-Around,NA
13292,Cristina Bonta (-Ttaru),F,18,NA,NA,Romania,1992,Gymnastics Women's Individual All-Around,NA
13354,"Klaas Boot, Sr.",M,29,NA,NA,Netherlands,1928,Gymnastics Men's Individual All-Around,NA
13361,Michael Booth,M,22,5.7,152,Great Britain,1968,Gymnastics Men's Individual All-Around,NA
13400,Karl Borchert,M,NA,NA,NA,Germany,1908,Gymnastics Men's Individual All-Around,NA
13410,Dezs Bordn,M,25,5.7,143,Hungary,1968,Gymnastics Men's Individual All-Around,NA
13411,Andr Bordang,M,36,NA,NA,Luxembourg,1912,Gymnastics Men's Team All-Around,NA
13419,Amanda Kathleen Borden (-Cochran),F,19,NA,NA,United States,1996,Gymnastics Women's Individual All-Around,NA
13429,Louis John Bordo,M,28,NA,NA,United States,1948,Gymnastics Men's Individual All-Around,NA
13518,Albert Borize,M,NA,NA,NA,France,1908,Gymnastics Men's Team All-Around,NA
13535,Zsolt Borkai,M,23,5.7,150,Hungary,1988,Gymnastics Men's Individual All-Around,NA
13567,Bornes,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
13596,Pter Boros,M,24,NA,NA,Hungary,1932,Gymnastics Men's Individual All-Around,NA
13639,Mihai Bor,M,25,5.6,148,Romania,1976,Gymnastics Men's Individual All-Around,NA
13646,Pietro Borsetti,M,26,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
13665,Laura Bortolaso,F,23,5.1,101,Italy,1984,Gymnastics Women's Individual All-Around,NA
13708,Eva Boskov-Vchtov (-Hlavkov),F,20,5.3,130,Czechoslovakia,1952,Gymnastics Women's Individual All-Around,NA
13813,Isaac Botella Prez de Landazabal,M,24,5.3,141,Spain,2008,Gymnastics Men's Individual All-Around,NA
13826,Mihai Botez,M,30,NA,NA,Romania,1952,Gymnastics Men's Individual All-Around,NA
13856,Anita Botnen (-Fisher),F,19,5.4,117,Canada,1984,Gymnastics Women's Individual All-Around,NA
13886,Flaminio Bottoni,M,26,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
13897,Wajdi Bouallgue,M,22,5.6,150,Tunisia,2004,Gymnastics Men's Individual All-Around,NA
13937,Karine Boucher,F,16,5.2,119,France,1988,Gymnastics Women's Individual All-Around,NA
13944,mile Bouchs,M,23,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
13950,Bouchon,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
13951,Michel Bouchonnet,M,24,5.6,148,France,1964,Gymnastics Men's Individual All-Around,NA
13967,Julienne Boudewijns,F,18,NA,NA,Belgium,1948,Gymnastics Women's Team All-Around,NA
13985,Farah Boufadene,F,17,5.1,121,Algeria,2016,Gymnastics Women's Individual All-Around,NA
14002,Thomas Bouhail,M,22,5.4,134,France,2008,Gymnastics Men's Individual All-Around,NA
14026,Boulanger,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
14031,Ren Boulanger,M,25,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
14063,Mira Boumejmajen,F,17,5,110,France,2012,Gymnastics Women's Team All-Around,NA
14079,Yves Bouquel,M,25,5.4,121,France,1980,Gymnastics Men's Individual All-Around,NA
14095,Nicole Bourdiau (-Desanti),F,20,5.2,108,France,1968,Gymnastics Women's Individual All-Around,NA
14117,lie Louis Bourgois,M,19,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
14118,Bourgougnoux,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
14119,Mohamed Abdeldjalil Bourguieg,M,19,5.4,110,Algeria,2016,Gymnastics Men's Individual All-Around,NA
14147,Bourry,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
14170,Michel Boutard,M,20,5.5,130,France,1976,Gymnastics Men's Individual All-Around,NA
14177,Patrick Boutet,M,24,5.5,128,France,1976,Gymnastics Men's Individual All-Around,NA
14269,Paul Martin Bowler,M,24,5.6,143,Great Britain,1992,Gymnastics Men's Individual All-Around,NA
14300,Philipp Boy,M,21,5.6,148,Germany,2008,Gymnastics Men's Individual All-Around,NA
14359,Marine Clmence Boyer,F,16,5.3,115,France,2016,Gymnastics Women's Team All-Around,NA
14427,Adamo Bozzani,M,16,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
14433,Maria Grazia Bozzo,F,16,NA,NA,Italy,1952,Gymnastics Women's Individual All-Around,NA
14437,Valdemar Jensen Bggild,M,28,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
14439,Eilert Steensrud Bhm,M,19,NA,NA,Norway,1920,"Gymnastics Men's Team All-Around, Free System",Silver
14452,Trygve Carlsen Byesen,M,22,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
14455,"Cornelia Margreta Maria ""Carla"" Braan (-Buijs)",F,14,5.3,110,Netherlands,1976,Gymnastics Women's Individual All-Around,NA
14461,Helga Andersen Braathen,F,15,5.3,117,Norway,1968,Gymnastics Women's Individual All-Around,NA
14547,Pablo Dominic Brgger,M,23,5.5,141,Switzerland,2016,Gymnastics Men's Individual All-Around,NA
14549,G. Alberto Braglia,M,23,5.5,NA,Italy,1906,Gymnastics Men's Individual All-Around,Silver
14791,Enrique Bravo Lpez,M,25,5.3,137,Cuba,1980,Gymnastics Men's Individual All-Around,NA
14813,Soa Brzdov,F,19,5.3,110,Czechoslovakia,1972,Gymnastics Women's Individual All-Around,NA
14821,Miroslava Brdkov (-plchalov),F,29,NA,NA,Czechoslovakia,1956,Gymnastics Women's Individual All-Around,NA
14823,Kaye J. Breadsell (-Brajkovich),F,18,5.2,112,Australia,1960,Gymnastics Women's Individual All-Around,NA
14857,Hans Bredmose,M,19,NA,NA,Denmark,1908,Gymnastics Men's Team All-Around,NA
14872,Zulema Bregado Gutierrez,F,17,5,110,Cuba,1968,Gymnastics Women's Individual All-Around,NA
14886,Matthias Brehme,M,25,5.5,139,East Germany,1968,Gymnastics Men's Individual All-Around,NA
14917,Martina Bremini,F,17,5.3,99,Italy,2000,Gymnastics Women's Individual All-Around,NA
14944,Ashleigh Jade Brennan,F,17,5.1,95,Australia,2008,Gymnastics Women's Individual All-Around,NA
14982,Robert Bretscher,M,19,5.7,157,Switzerland,1972,Gymnastics Men's Individual All-Around,NA
14983,Andreas Bretschneider,M,26,5.5,132,Germany,2016,Gymnastics Men's Individual All-Around,NA
15000,Marine Grace Brevet,F,21,5.3,115,France,2016,Gymnastics Women's Individual All-Around,NA
15102,Enrico Brignoli,M,NA,NA,NA,Roma,1906,Gymnastics Men's Team All-Around,NA
15122,Dominic Brindle,M,20,5.6,148,Great Britain,1996,Gymnastics Men's Individual All-Around,NA
15129,Anja Brinker,F,17,5,86,Germany,2008,Gymnastics Women's Individual All-Around,NA
15150,Rosario Briones,F,15,4.2,93,Mexico,1968,Gymnastics Women's Individual All-Around,NA
15154,Jacqueline Brisepierre (-Gaugey),F,18,5.6,134,France,1964,Gymnastics Women's Individual All-Around,NA
15194,Silvio Brivio,M,22,NA,NA,Italy,1952,Gymnastics Men's Individual All-Around,NA
15212,Annie Broadbent,F,NA,NA,NA,Great Britain,1928,Gymnastics Women's Team All-Around,Bronze
15253,Charles Christian Brodbeck,M,31,NA,NA,Switzerland,1900,Gymnastics Men's Individual All-Around,NA
15279,Janez Brodnik,M,20,5.6,150,Yugoslavia,1964,Gymnastics Men's Individual All-Around,NA
15338,Lon Auguste Marie Bronckaert,M,26,NA,NA,Belgium,1920,"Gymnastics Men's Team All-Around, Swedish System",Bronze
15350,Andreas Bronst,M,22,5.6,143,East Germany,1980,Gymnastics Men's Individual All-Around,NA
15362,Barry Brooker,M,27,5.5,123,Canada,1968,Gymnastics Men's Individual All-Around,NA
15374,"Christopher Dean ""Chris"" Brooks",M,29,5.7,165,United States,2016,Gymnastics Men's Individual All-Around,NA
15449,Emanuel Brouwer,M,26,NA,NA,Netherlands,1908,Gymnastics Men's Individual All-Around,NA
15530,Harold Brown,M,NA,NA,NA,Great Britain,1924,Gymnastics Men's Individual All-Around,NA
15549,Kelly Brown,F,18,5,99,Canada,1984,Gymnastics Women's Individual All-Around,NA
15667,Wendy Suzanne Bruce (-Martin),F,19,5.1,99,United States,1992,Gymnastics Women's Individual All-Around,NA
15676,Roland Brckner,M,20,5.6,143,East Germany,1976,Gymnastics Men's Individual All-Around,NA
15691,Lisa Brggemann,F,19,5.2,106,Germany,2004,Gymnastics Women's Individual All-Around,NA
15712,Max Brhwiler,M,24,5.3,130,Switzerland,1972,Gymnastics Men's Individual All-Around,NA
15724,Wilhelm Brlle,M,21,NA,NA,Germany,1912,Gymnastics Men's Team All-Around,NA
15725,Andr Brllmann,M,26,5.4,141,Switzerland,1960,Gymnastics Men's Individual All-Around,NA
15736,Jrgen Brmmer,M,23,5.6,152,West Germany,1988,Gymnastics Men's Individual All-Around,NA
15854,Georg Brustad,M,19,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Swedish System",Bronze
15904,Dana Brdlov,F,16,4.7,88,Czechoslovakia,1980,Gymnastics Women's Individual All-Around,NA
15923,Godelieve Brys,F,23,5.2,115,Belgium,1960,Gymnastics Women's Individual All-Around,NA
15933,Gerda Elbieta Bryka (-Krajciczek),F,23,5.2,121,Poland,1964,Gymnastics Women's Individual All-Around,NA
15972,Ladislav Bubenek,M,28,NA,NA,Czechoslovakia,1920,Gymnastics Men's Team All-Around,NA
15991,Paolo Bucci,M,20,5.4,143,Italy,1988,Gymnastics Men's Individual All-Around,NA
15992,Stefania Bucci,F,16,5.2,101,Italy,1976,Gymnastics Women's Individual All-Around,NA
16015,Susan M. Buchanan (-Pierce),F,20,5.5,121,Canada,1972,Gymnastics Women's Individual All-Around,NA
16042,Buchert,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
16062,Ralf Bchner,M,21,5.3,123,East Germany,1988,Gymnastics Men's Individual All-Around,NA
16117,Adrian Bucur,M,23,5.6,143,Romania,2008,Gymnastics Men's Individual All-Around,NA
16119,Romulus Bucuroiu,M,24,5.4,126,Romania,1980,Gymnastics Men's Individual All-Around,NA
16144,Johannes Erwin Buder,M,26,NA,NA,Germany,1912,Gymnastics Men's Team All-Around,NA
16194,"Valerie Ivy ""Val"" Buffham-Norris",F,21,5,106,Australia,1964,Gymnastics Women's Individual All-Around,NA
16197,"Kenneth Frederick ""Ken"" Buffin",M,24,5.3,141,Great Britain,1948,Gymnastics Men's Individual All-Around,NA
16208,Arnold Bugr,M,20,5.8,159,Czechoslovakia,1992,Gymnastics Men's Individual All-Around,NA
16249,Kim Bui,F,23,5.1,108,Germany,2012,Gymnastics Women's Team All-Around,NA
16252,Ovidiu Buidoso,M,25,5.8,NA,Romania,2012,Gymnastics Men's Team All-Around,NA
16283,Zdenka Bujnkov (-Jnoov),F,17,5.5,130,Czechoslovakia,1972,Gymnastics Women's Individual All-Around,NA
16290,Peder Harald Pedersen Bukdahl,M,22,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
16353,Diana Laura Bulimar,F,16,4.6,NA,Romania,2012,Gymnastics Women's Team All-Around,Bronze
16413,Olga Bumbi,F,25,5.2,106,Yugoslavia,1972,Gymnastics Women's Individual All-Around,NA
16455,Bruto Buozzi,M,22,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
16483,Lyubov Viktorovna Burda (-Andrianova),F,15,5.3,106,Soviet Union,1968,Gymnastics Women's Individual All-Around,NA
16526,Erna Brger,F,27,NA,NA,Germany,1936,Gymnastics Women's Team All-Around,Gold
16590,Dan Burinc,M,24,NA,NA,Romania,1996,Gymnastics Men's Individual All-Around,NA
16640,"Kristan A. ""Kris"" Burley",M,22,5.4,146,Canada,1996,Gymnastics Men's Individual All-Around,NA
16800,Christian Busch,M,24,NA,NA,Germany,1904,Gymnastics Men's Individual All-Around,NA
16846,Alberto Busnari,M,21,5.6,154,Italy,2000,Gymnastics Men's Individual All-Around,NA
16991,Alfred Buyenne,M,NA,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
17039,Oskar Wilhelm Bye,M,35,NA,NA,Norway,1906,Gymnastics Men's Team All-Around,Gold
17148,Elisa Isabel Cabello Olivero,F,19,5.2,106,Spain,1976,Gymnastics Women's Individual All-Around,NA
17198,Pierino Caccialupi,M,NA,NA,NA,Roma,1906,Gymnastics Men's Team All-Around,NA
17217,Josef ada,M,27,NA,NA,Bohemia,1908,Gymnastics Men's Individual All-Around,NA
17221,Anton Cadar,M,23,5.5,150,Romania,1964,Gymnastics Men's Individual All-Around,NA
17255,Quazi Syque Caesar,M,21,5.2,128,Bangladesh,2012,Gymnastics Men's Floor Exercise,NA
17263,Barbara Anne Cage (-McCarthy),F,23,5.2,110,Australia,1964,Gymnastics Women's Individual All-Around,NA
